Location ID,Store Name,Store Number,Chain Name,Division Number,Address,City,State,Full Address,ZIP Code,isVerified,Latitude,Longitude
09000258,Ruler - Ruler,00258,RULER,90,2711 E Sangamon Ave,Springfield,IL,"2711 E Sangamon Ave, Springfield, IL, USA",62702,True,39.832329,-89.61487849999999
09000278,Ruler - Ruler - Monticello Plaza,00278,RULER,90,5771 Godfrey Rd,Godfrey,IL,"5771 Godfrey Rd, Godfrey, IL, USA",62035,True,38.9499876,-90.189509
02100724,Kroger - Troy Square,00724,KROGER,21,1 Troy Sq,Troy,MO,"1 Troy Sq, Troy, MO, USA",63379,True,38.9884168,-90.97601790000002
09000411,Ruler - Ruler,00411,RULER,90,2458 W Clay St,Saint Charles,MO,"2458 W Clay St, Saint Charles, MO, USA",63301,True,38.7852637,-90.51204949999999
09000320,Ruler - Ruler,00320,RULER,90,2675 Northtown Way,Highland,IL,"2675 Northtown Way, Highland, IL, USA",62249,True,38.7530374,-89.682802
09000408,Ruler - Bellefontaine Neighbors,00408,RULER,90,10009 Bellefontaine Rd,Saint Louis,MO,"10009 Bellefontaine Rd, Saint Louis, MO, USA",63137,True,38.750322,-90.2254804
09000279,Ruler - Granite City,00279,RULER,90,3801 Nameoki Rd Ste 22,Granite City,IL,"3801 Nameoki Rd Ste 22, Granite City, IL, USA",62040,True,38.7302035,-90.1247013
09000404,Ruler - Ruler,00404,RULER,90,11050 Saint Charles Rock Rd,Saint Ann,MO,"11050 Saint Charles Rock Rd, Saint Ann, MO, USA",63074,True,38.7343231,-90.39478849999999
09000274,Ruler - Ruler - The Orchards,00274,RULER,90,1984 Vandalia St,Collinsville,IL,"1984 Vandalia St, Collinsville, IL, USA",62234,True,38.6955038,-89.96696399999999
09000402,Ruler - Ruler,00402,RULER,90,2700 S Grand Blvd,Saint Louis,MO,"2700 S Grand Blvd, Saint Louis, MO, USA",63118,True,38.607211,-90.240572
09000277,Ruler - Ruler - Crossroads Centre,00277,RULER,90,10850 Lincoln Trl Unit 12B,Fairview Heights,IL,"10850 Lincoln Trl Unit 12B, Fairview Heights, IL, USA",62208,True,38.589873,-89.9893616
02100537,Kroger - Rolla,00537,KROGER,21,605 W 4Th St,Rolla,MO,"605 W 4Th St, Rolla, MO, USA",65401,True,37.9466802,-91.7763037
61500125,Gerbes - Paris Road Gerbes,00125,GERBES,615,2900 Paris Rd,Columbia,MO,"2900 Paris Rd, Columbia, MO, USA",65202,True,38.980479,-92.29350439999999
61500124,Gerbes - Gerbes on Broadway,00124,GERBES,615,1729 W Broadway,Columbia,MO,"1729 W Broadway, Columbia, MO, USA",65203,True,38.9560651,-92.36438670000001
61500118,Gerbes - Eastland Gerbes Super Store,00118,GERBES,615,2101 Schotthill Woods Dr,Jefferson City,MO,"2101 Schotthill Woods Dr, Jefferson City, MO, USA",65101,True,38.5486559,-92.1473387
61500122,Gerbes - Industrial Gerbes West,00122,GERBES,615,2805 W Truman Blvd,Jefferson City,MO,"2805 W Truman Blvd, Jefferson City, MO, USA",65109,True,38.5940536,-92.22505029999999
61500116,Gerbes - Eldon Gerbes Gerbes in Eldon,00116,GERBES,615,410 E North St,Eldon,MO,"410 E North St, Eldon, MO, USA",65026,True,38.3498901,-92.5770233
61500119,Gerbes - Camdenton Gerbes,00119,GERBES,615,1159 E Us Highway 54,Camdenton,MO,"1159 E Us Highway 54, Camdenton, MO, USA",65020,True,38.02105359999999,-92.7297016
02500687,Kroger - Batesville AR,00687,KROGER,25,303 S Saint Louis St,Batesville,AR,"303 S Saint Louis St, Batesville, AR, USA",72501,True,35.7761209,-91.63979409999999
61500040,Dillons - Leavenworth Dillons,00040,DILLONS,615,720 Eisenhower Rd,Leavenworth,KS,"720 Eisenhower Rd, Leavenworth, KS, USA",66048,True,39.2671004,-94.9204693
61500098,Dillons - Dapper Dillons,00098,DILLONS,615,1740 Massachusetts St,Lawrence,KS,"1740 Massachusetts St, Lawrence, KS, USA",66044,True,38.9518502,-95.23533280000001
61500070,Dillons - 23rd St Dillons,00070,DILLONS,615,1015 W 23Rd St,Lawrence,KS,"1015 W 23Rd St, Lawrence, KS, USA",66046,True,38.9420563,-95.2485406
61500068,Dillons - Lawrence Ave Dillons,00068,DILLONS,615,3000 W 6Th St,Lawrence,KS,"3000 W 6Th St, Lawrence, KS, USA",66049,True,38.9720171,-95.27310159999999
61500019,Dillons - Wakarusa Dillons,00019,DILLONS,615,4701 W 6Th St,Lawrence,KS,"4701 W 6Th St, Lawrence, KS, USA",66049,True,38.97019909999999,-95.30414119999999
61500067,Dillons - Cali California Dillons,00067,DILLONS,615,2010 SE 29th St,Topeka,KS,"2010 SE 29th St, Topeka, KS, USA",66605,True,39.0164277,-95.65122319999999
61500054,Dillons - North Dillons,00054,DILLONS,615,800 NW 25th St,Topeka,KS,"800 NW 25th St, Topeka, KS, USA",66618,True,39.0935911,-95.674551
61500047,Dillons - Brookwood Dillons,00047,DILLONS,615,2815 Sw 29Th St,Topeka,KS,"2815 Sw 29Th St, Topeka, KS, USA",66614,True,39.0147576,-95.71408509999999
61500088,Dillons - 10th Gage Dillons Fleming Place Dillons,00088,DILLONS,615,4015 Sw 10Th Ave,Topeka,KS,"4015 Sw 10Th Ave, Topeka, KS, USA",66604,True,39.0503303,-95.72743170000001
61500087,Dillons - Fairlawn Dillons,00087,DILLONS,615,5311 SW 22nd Pl,Topeka,KS,"5311 SW 22nd Pl, Topeka, KS, USA",66614,True,39.0266487,-95.74478049999999
61500037,Dillons - Sherwood Dillons,00037,DILLONS,615,6829 Sw 29Th St,Topeka,KS,"6829 Sw 29Th St, Topeka, KS, USA",66614,True,39.013577,-95.78265599999999
61500039,Dillons - Emporia Dillons 12th Lakeview Dillons,00039,DILLONS,615,902 E 12Th Ave,Emporia,KS,"902 E 12Th Ave, Emporia, KS, USA",66801,True,38.4130001,-96.16753179999999
61500015,Dillons - East Dillons,00015,DILLONS,615,130 Sarber Ln,Manhattan,KS,"130 Sarber Ln, Manhattan, KS, USA",66502,True,39.1826606,-96.5560321
61500094,Dillons - Westloop Store,00094,DILLONS,615,1101 Westloop Pl,Manhattan,KS,"1101 Westloop Pl, Manhattan, KS, USA",66502,True,39.1911459,-96.61087789999999
61500108,Dillons - Pittsburg Dillons,00108,DILLONS,615,2600 N Broadway St,Pittsburg,KS,"2600 N Broadway St, Pittsburg, KS, USA",66762,True,37.4319582,-94.7039909
02500624,Kroger - Russellville,00624,KROGER,25,1109 W Main St,Russellville,AR,"1109 W Main St, Russellville, AR, USA",72801,True,35.2796137,-93.1435396
61500044,Dillons - JC Dillons Junction City Dillons,00044,DILLONS,615,618 W 6Th St,Junction City,KS,"618 W 6Th St, Junction City, KS, USA",66441,True,39.0289935,-96.84020869999999
61500029,Dillons - El Dorados Best El Dorado Dillons,00029,DILLONS,615,700 N Main St,El Dorado,KS,"700 N Main St, El Dorado, KS, USA",67042,True,37.8251523,-96.84786129999999
61500095,Dillons - Ohio and Cloud Dillons,00095,DILLONS,615,1235 E Cloud St,Salina,KS,"1235 E Cloud St, Salina, KS, USA",67401,True,38.81377210000001,-97.5922845
61500074,Dillons - Planet Avenue Dillons,00074,DILLONS,615,2350 Planet Ave,Salina,KS,"2350 Planet Ave, Salina, KS, USA",67401,True,38.7991067,-97.6136668
61500041,Dillons - Sunset Plaza Dillons,00041,DILLONS,615,1201 W Crawford St,Salina,KS,"1201 W Crawford St, Salina, KS, USA",67401,True,38.8269381,-97.6240565
61500036,Dillons - McPherson,00036,DILLONS,615,1320 N Main St,Mc Pherson,KS,"1320 N Main St, Mc Pherson, KS, USA",67460,True,38.3834038,-97.66572479999999
61500084,Dillons - North Dillons,00084,DILLONS,615,1216 N Main St,Newton,KS,"1216 N Main St, Newton, KS, USA",67114,True,38.056544,-97.34271009999999
61500077,Dillons - South Dillons Small Dillons,00077,DILLONS,615,1410 S Kansas Ave,Newton,KS,"1410 S Kansas Ave, Newton, KS, USA",67114,True,38.0276242,-97.33434489999999
61500018,Dillons - Augusta Dillons,00018,DILLONS,615,1510 Ohio St,Augusta,KS,"1510 Ohio St, Augusta, KS, USA",67010,True,37.6908735,-96.9700206
61500085,Dillons Marketplace - Andover Marketplace,00085,DILLONS,615,225 E Cloud Ave,Andover,KS,"225 E Cloud Ave, Andover, KS, USA",67002,True,37.6770356,-97.1331053
61500045,Dillons - Winfield Dillons,00045,DILLONS,615,2310 Main St,Winfield,KS,"2310 Main St, Winfield, KS, USA",67156,True,37.2259187,-96.99372939999999
61500012,Dillons - Harry Webb Dillons,00012,DILLONS,615,9450 E Harry St,Wichita,KS,"9450 E Harry St, Wichita, KS, USA",67207,True,37.6657777,-97.2273718
61500066,Dillons - Tallgrass,00066,DILLONS,615,2244 N Rock Rd,Wichita,KS,"2244 N Rock Rd, Wichita, KS, USA",67226,True,37.724438,-97.2446055
61500020,Dillons Marketplace - Dillons Marketplace Rock Road Central,00020,DILLONS,615,7707 E Central Ave,Wichita,KS,"7707 E Central Ave, Wichita, KS, USA",67206,True,37.6925186,-97.2460074
61500056,Dillons - 37th Woodlawn Dillons,00056,DILLONS,615,3707 N Woodlawn Blvd,Wichita,KS,"3707 N Woodlawn Blvd, Wichita, KS, USA",67220,True,37.7518228,-97.26391199999999
61500083,Dillons Marketplace - Derby Marketplace,00083,DILLONS,615,1624 N Rock Rd,Derby,KS,"1624 N Rock Rd, Derby, KS, USA",67037,True,37.5636157,-97.2412105
61500096,Dillons - Harry Edgemoor Dillons,00096,DILLONS,615,5500 E Harry St,Wichita,KS,"5500 E Harry St, Wichita, KS, USA",67218,True,37.6649181,-97.2707723
61500032,Dillons - Mulvane,00032,DILLONS,615,1203 N 2Nd Ave,Mulvane,KS,"1203 N 2Nd Ave, Mulvane, KS, USA",67110,True,37.4866857,-97.2452336
61500091,Dillons - College Hill Dillons,00091,DILLONS,615,3020 E Douglas Ave,Wichita,KS,"3020 E Douglas Ave, Wichita, KS, USA",67214,True,37.6869982,-97.3003554
61500057,Dillons - Little Dillons Baby Dillons,00057,DILLONS,615,200 W Greenway St,Derby,KS,"200 W Greenway St, Derby, KS, USA",67037,True,37.5579761,-97.27412179999999
61500033,Dillons - 47th Broadway Dillons,00033,DILLONS,615,4747 S Broadway Ave,Wichita,KS,"4747 S Broadway Ave, Wichita, KS, USA",67216,True,37.6083594,-97.3346994
61500089,Dillons - 21st Amidon,00089,DILLONS,615,1910 W 21st St N,Wichita,KS,"1910 W 21st St N, Wichita, KS, USA",67205,True,37.7233922,-97.4125612
61500065,Dillons - South Seneca Dillons,00065,DILLONS,615,3211 S Seneca St,Wichita,KS,"3211 S Seneca St, Wichita, KS, USA",67217,True,37.6360892,-97.3536814
61500038,Dillons - Ark City Dillons Summit Vine Dillons,00038,DILLONS,615,425 N Summit St,Arkansas City,KS,"425 N Summit St, Arkansas City, KS, USA",67005,True,37.0665226,-97.0399662
61500034,Dillons - 13th West Dillons,00034,DILLONS,615,3932 W 13Th St N,Wichita,KS,"3932 W 13Th St N, Wichita, KS, USA",67203,True,37.7097376,-97.388369
61500092,Dillons - Central ad West St Dillons,00092,DILLONS,615,640 N West St,Wichita,KS,"640 N West St, Wichita, KS, USA",67203,True,37.6941102,-97.3882848
61500016,Dillons - 13th Tyler Dillons,00016,DILLONS,615,8828 W 13Th St N,Wichita,KS,"8828 W 13Th St N, Wichita, KS, USA",67212,True,37.7100707,-97.4458301
61500049,Dillons Marketplace - 21st Maize Marketplace,00049,DILLONS,615,10222 W 21St St N,Wichita,KS,"10222 W 21St St N, Wichita, KS, USA",67205,True,37.7227124,-97.4613689
61500272,Dillons Fuel Center - 13th St Fuel,00272,DILLONS,615,10304 W 13Th St N,Wichita,KS,"10304 W 13Th St N, Wichita, KS, USA",67212,True,37.7087078,-97.4620655
61500072,Dillons - Central Maize Dillons,00072,DILLONS,615,10515 W Central Ave,Wichita,KS,"10515 W Central Ave, Wichita, KS, USA",67212,True,37.6927202,-97.4646095
61500081,Dillons - 135th Maple Dillons,00081,DILLONS,615,13415 W Maple St,Wichita,KS,"13415 W Maple St, Wichita, KS, USA",67235,True,37.6771836,-97.4969891
61500063,Dillons - Wellington Dillons,00063,DILLONS,615,1111 W 8Th St,Wellington,KS,"1111 W 8Th St, Wellington, KS, USA",67152,True,37.2683974,-97.4116057
61500097,Dillons Marketplace - Hutch Marketplace,00097,DILLONS,615,3200 Plaza East Dr,Hutchinson,KS,"3200 Plaza East Dr, Hutchinson, KS, USA",67502,True,38.08917599999999,-97.8959278
61500010,Dillons - 4th Street Dillons on 4th,00010,DILLONS,615,725 E 4Th Ave,Hutchinson,KS,"725 E 4Th Ave, Hutchinson, KS, USA",67501,True,38.0570371,-97.916174
61500008,Dillons - Little Dillons Main Street Dillons,00008,DILLONS,615,1321 N Main St,Hutchinson,KS,"1321 N Main St, Hutchinson, KS, USA",67501,True,38.0680464,-97.9323033
61500025,Dillons - 5th Adams Dillons 5th Street Dillons,00025,DILLONS,615,206 W 5Th Ave,Hutchinson,KS,"206 W 5Th Ave, Hutchinson, KS, USA",67501,True,38.0592164,-97.9365586
61500007,Dillons - Sterling Dillons,00007,DILLONS,615,212 S Broadway Ave,Sterling,KS,"212 S Broadway Ave, Sterling, KS, USA",67579,True,38.2080133,-98.20647489999999
61500003,Dillons - North Store 19th Main,00003,DILLONS,615,1811 Main St,Great Bend,KS,"1811 Main St, Great Bend, KS, USA",67530,True,38.3702354,-98.7655855
61500051,Dillons - Big Dillons 10th Street Dillons,00051,DILLONS,615,4107 10Th St,Great Bend,KS,"4107 10Th St, Great Bend, KS, USA",67530,True,38.35996129999999,-98.79408869999999
61500014,Dillons - Little Dillons Hall Street Dillons,00014,DILLONS,615,515 W 27th St,Hays,KS,"515 W 27th St, Hays, KS, USA",67601,True,38.8859709,-99.3353818
61500061,Dillons - Big Dillons Vine Street Dillons,00061,DILLONS,615,1902 Vine St,Hays,KS,"1902 Vine St, Hays, KS, USA",67601,True,38.8753157,-99.3170279
61500023,Dillons - Pratt Dillons,00023,DILLONS,615,1108 E 1St St,Pratt,KS,"1108 E 1St St, Pratt, KS, USA",67124,True,37.6464918,-98.7276411
61500009,Dillons - Larned Dillons,00009,DILLONS,615,423 Main St,Larned,KS,"423 Main St, Larned, KS, USA",67550,True,38.1782005,-99.10057189999999
61500704,Dillons - Greensburg,00704,DILLONS,615,203 W Kansas Ave,Greensburg,KS,"203 W Kansas Ave, Greensburg, KS, USA",67054,True,37.6057968,-99.2948713
61500001,Dillons - Dodge City Dillons,00001,DILLONS,615,1700 N 14Th Ave,Dodge City,KS,"1700 N 14Th Ave, Dodge City, KS, USA",67801,True,37.7642309,-100.0317161
61500005,Dillons - Dillons East,00005,DILLONS,615,1305 E Kansas Ave,Garden City,KS,"1305 E Kansas Ave, Garden City, KS, USA",67846,True,37.9754465,-100.8570604
61500060,Dillons - Jones Ave Dillons West Dillons,00060,DILLONS,615,1211 Buffalo Jones Ave,Garden City,KS,"1211 Buffalo Jones Ave, Garden City, KS, USA",67846,True,37.9766498,-100.8846367
61500050,Dillons - Colby Dillons,00050,DILLONS,615,1605 S Range Ave,Colby,KS,"1605 S Range Ave, Colby, KS, USA",67701,True,39.373481,-101.0539496
61500073,Dillons - Liberal Dillons,00073,DILLONS,615,1417 N Kansas Ave,Liberal,KS,"1417 N Kansas Ave, Liberal, KS, USA",67901,True,37.0535818,-100.9205313
03400394,Kroger - Country Club,00394,KROGER,34,2010 Country Club Rd,Lake Charles,LA,"2010 Country Club Rd, Lake Charles, LA, USA",70605,True,30.1704054,-93.251134
03400747,Kroger - Sulphur Store,00747,KROGER,34,1421 Beglis Pkwy,Sulphur,LA,"1421 Beglis Pkwy, Sulphur, LA, USA",70663,True,30.2270556,-93.35972819999999
03400950,Kroger - Orange,00950,KROGER,34,1600 N 16Th St,Orange,TX,"1600 N 16Th St, Orange, TX, USA",77630,True,30.1056934,-93.746433
03500381,Kroger - Alex,00381,KROGER,35,1422 Macarthur Dr,Alexandria,LA,"1422 Macarthur Dr, Alexandria, LA, USA",71301,True,31.2845498,-92.4747198
03400328,Kroger - Phelan,00328,KROGER,34,3845 Phelan Blvd,Beaumont,TX,"3845 Phelan Blvd, Beaumont, TX, USA",77707,True,30.0841083,-94.14224999999999
03400325,Kroger - Dowlen,00325,KROGER,34,3965 Dowlen Rd,Beaumont,TX,"3965 Dowlen Rd, Beaumont, TX, USA",77706,True,30.1169568,-94.17009410000001
03500990,Kroger - North Street,00990,KROGER,35,1215 North St,Nacogdoches,TX,"1215 North St, Nacogdoches, TX, USA",75961,True,31.6141276,-94.65332939999999
03500566,Kroger - University Park,00566,KROGER,35,3205 N University Dr,Nacogdoches,TX,"3205 N University Dr, Nacogdoches, TX, USA",75965,True,31.6330435,-94.6412414
03500533,Kroger Marketplace - Shreveport Marketplace,00533,KROGER,35,9484 Ellerbe Rd Ste 100,Shreveport,LA,"9484 Ellerbe Rd Ste 100, Shreveport, LA, USA",71106,True,32.3940102,-93.72926489999999
03500412,Kroger - Barksdale,00412,KROGER,35,4100 Barksdale Blvd,Bossier City,LA,"4100 Barksdale Blvd, Bossier City, LA, USA",71112,True,32.47652250000001,-93.67706919999999
03500539,Kroger - Bayou Walk,00539,KROGER,35,6652 Youree Dr,Shreveport,LA,"6652 Youree Dr, Shreveport, LA, USA",71105,True,32.4448139,-93.7220901
03500534,Kroger Marketplace - Airline,00534,KROGER,35,1050 George Dement Blvd,Bossier City,LA,"1050 George Dement Blvd, Bossier City, LA, USA",71111,True,32.550447,-93.7066497
03500427,Kroger - Canterbury Square,00427,KROGER,35,9155 Mansfield Rd,Shreveport,LA,"9155 Mansfield Rd, Shreveport, LA, USA",71118,True,32.4038495,-93.80078999999999
03500953,Kroger - Marshall,00953,KROGER,35,300 E End Blvd N,Marshall,TX,"300 E End Blvd N, Marshall, TX, USA",75672,True,32.5476684,-94.34865920000001
03500959,Kroger - Longview,00959,KROGER,35,701 W Marshall Ave,Longview,TX,"701 W Marshall Ave, Longview, TX, USA",75601,True,32.4993672,-94.7496742
03500490,Kroger - Henderson,00490,KROGER,35,2415 Us Highway 79 S,Henderson,TX,"2415 Us Highway 79 S, Henderson, TX, USA",75654,True,32.1290399,-94.8088592
02500627,Kroger - Geyer Springs,00627,KROGER,25,8824 Geyer Springs Rd,Little Rock,AR,"8824 Geyer Springs Rd, Little Rock, AR, USA",72209,True,34.6699178,-92.34577619999999
02500550,Kroger - E Roosevelt,00550,KROGER,25,1100 E Roosevelt Rd,Little Rock,AR,"1100 E Roosevelt Rd, Little Rock, AR, USA",72206,True,34.72378,-92.260243
02500629,Kroger Marketplace - Benton Marketplace,00629,KROGER,25,20820 Interstate 30 N,Benton,AR,"20820 Interstate 30 N, Benton, AR, USA",72019,True,34.5760066,-92.5866307
02500637,Kroger - Benton - Military Rd,00637,KROGER,25,1410 Military Rd,Benton,AR,"1410 Military Rd, Benton, AR, USA",72015,True,34.5773231,-92.5769862
02500636,Kroger - Hillcrest,00636,KROGER,25,614 Beechwood St,Little Rock,AR,"614 Beechwood St, Little Rock, AR, USA",72205,True,34.7567235,-92.3248662
02500639,Kroger - McCain,00639,KROGER,25,2509 Mccain Blvd,North Little Rock,AR,"2509 Mccain Blvd, North Little Rock, AR, USA",72116,True,34.7979798,-92.2357742
02500638,Kroger - Camp Robinson,00638,KROGER,25,4401 Camp Robinson Rd,North Little Rock,AR,"4401 Camp Robinson Rd, North Little Rock, AR, USA",72118,True,34.7949978,-92.27194
02500630,Kroger - Markham,00630,KROGER,25,8415 W Markham St,Little Rock,AR,"8415 W Markham St, Little Rock, AR, USA",72205,True,34.7518783,-92.3682511
02500644,Kroger - The Heights,00644,KROGER,25,1900 N Polk St,Little Rock,AR,"1900 N Polk St, Little Rock, AR, USA",72207,True,34.7695491,-92.3352574
02500621,Kroger - Hot Springs - Mall,00621,KROGER,25,4407 Central Ave,Hot Springs,AR,"4407 Central Ave, Hot Springs, AR, USA",71913,True,34.4505863,-93.074826
02500590,Kroger - Hot Springs - Central,00590,KROGER,25,3341 Central Ave,Hot Springs,AR,"3341 Central Ave, Hot Springs, AR, USA",71913,True,34.4738919,-93.0591938
02500619,Kroger - Hot Springs - Airport,00619,KROGER,25,215 Airport Rd,Hot Springs,AR,"215 Airport Rd, Hot Springs, AR, USA",71913,True,34.488113,-93.0872868
02500623,Kroger Marketplace - Chenal Marketplace,00623,KROGER,25,16105 Chenal Pkwy Ste B,Little Rock,AR,"16105 Chenal Pkwy Ste B, Little Rock, AR, USA",72223,True,34.7565091,-92.4477553
02500582,Kroger - Colony West,00582,KROGER,25,10300 N Rodney Parham Rd,Little Rock,AR,"10300 N Rodney Parham Rd, Little Rock, AR, USA",72227,True,34.7675396,-92.38808739999999
02500744,Kroger - The Heights Fuel,00744,KROGER,25,6706 Cantrell Rd,Little Rock,AR,"6706 Cantrell Rd, Little Rock, AR, USA",72207,True,34.7685964,-92.34991169999999
02500622,Kroger Marketplace - Cantrell Marketplace,00622,KROGER,25,14000 Cantrell Rd,Little Rock,AR,"14000 Cantrell Rd, Little Rock, AR, USA",72223,True,34.8031215,-92.4295571
02500606,Kroger - Maumelle,00606,KROGER,25,110 Commons Dr,Maumelle,AR,"110 Commons Dr, Maumelle, AR, USA",72113,True,34.8478156,-92.40835729999999
02500642,Kroger - Indian Hills,00642,KROGER,25,6929 John F Kennedy Blvd,North Little Rock,AR,"6929 John F Kennedy Blvd, North Little Rock, AR, USA",72116,True,34.8184254,-92.23777380000001
02500614,Kroger - Jacksonville,00614,KROGER,25,103 Gregory Pl,Jacksonville,AR,"103 Gregory Pl, Jacksonville, AR, USA",72076,True,34.8791346,-92.1103167
02500613,Kroger - Cabot,00613,KROGER,25,1295 W Main St,Cabot,AR,"1295 W Main St, Cabot, AR, USA",72023,True,34.9767581,-92.0284336
02500625,Kroger Marketplace - Conway Marketplace,00625,KROGER,25,855 Salem Rd,Conway,AR,"855 Salem Rd, Conway, AR, USA",72034,True,35.0914008,-92.4726675
02500652,Kroger - Conway - Oak St,00652,KROGER,25,101 Oak St,Conway,AR,"101 Oak St, Conway, AR, USA",72032,True,35.0912808,-92.4280046
03500957,Kroger - Paris,00957,KROGER,35,1310 Clarksville St,Paris,TX,"1310 Clarksville St, Paris, TX, USA",75460,True,33.6585448,-95.5420173
540FC253,Kroger - - OKC Spoke,FC253,KROGER,540,8801 N I 35 Service Rd,Oklahoma City,OK,"8801 N I 35 Service Rd, Oklahoma City, OK, USA",73131,True,35.5597709,-97.45487609999999
03500991,Kroger - OKC Loyalty,00991,KROGER,35,8801 N I 35 Service Rd,Oklahoma City,OK,"8801 N I 35 Service Rd, Oklahoma City, OK, USA",73131,True,35.5597709,-97.45487609999999
03500824,Kroger - Sherman,00824,KROGER,35,1820 N Loy Lake Rd,Sherman,TX,"1820 N Loy Lake Rd, Sherman, TX, USA",75090,True,33.6562515,-96.6072272
03500984,Kroger - Kroger Melissa,00984,KROGER,35,2721 Sam Rayburn Hwy,Melissa,TX,"2721 Sam Rayburn Hwy, Melissa, TX, USA",75454,True,33.2853963,-96.5609042
03500573,Kroger Marketplace - Shops at Prosper Trail,00573,KROGER,35,1250 N Preston Rd,Prosper,TX,"1250 N Preston Rd, Prosper, TX, USA",75078,True,33.2496977,-96.7831973
03500488,Kroger - Heritage Square,00488,KROGER,35,1707 W University Dr,McKinney,TX,"1707 W University Dr, McKinney, TX, USA",75069,True,33.2156009,-96.63287389999999
03500565,Kroger Marketplace - N Lake Forest Drive,00565,KROGER,35,1801 N Lake Forest Dr,McKinney,TX,"1801 N Lake Forest Dr, McKinney, TX, USA",75071,True,33.2162479,-96.68111239999999
03500589,Kroger Marketplace - Windsong Ranch Marketplace,00589,KROGER,35,4650 W University Dr,Prosper,TX,"4650 W University Dr, Prosper, TX, USA",75078,True,33.2195995,-96.8759185
03500567,Kroger - Stonebridge,00567,KROGER,35,2901 Lake Forest Dr,McKinney,TX,"2901 Lake Forest Dr, McKinney, TX, USA",75072,True,33.1745447,-96.68208070000001
03500561,Kroger Marketplace - Custer Star,00561,KROGER,35,12221 Custer Rd,Frisco,TX,"12221 Custer Rd, Frisco, TX, USA",75035,True,33.1773051,-96.7355222
03500580,Kroger Marketplace - Little Elm,00580,KROGER,35,2671 Little Elm Pkwy,Little Elm,TX,"2671 Little Elm Pkwy, Little Elm, TX, USA",75068,True,33.1704644,-96.89133729999999
03500548,Kroger - Exchange,00548,KROGER,35,1210 N Greenville Ave,Allen,TX,"1210 N Greenville Ave, Allen, TX, USA",75002,True,33.1161863,-96.65168829999999
03500560,Kroger - Prestonbrook,00560,KROGER,35,7500 Preston Rd,Frisco,TX,"7500 Preston Rd, Frisco, TX, USA",75034,True,33.1406499,-96.8026921
03500547,Kroger - Main Street Village,00547,KROGER,35,3205 Main St,Frisco,TX,"3205 Main St, Frisco, TX, USA",75034,True,33.1526472,-96.86343670000001
03500568,Kroger - McDermott,00568,KROGER,35,1320 W McDermott Dr,Allen,TX,"1320 W McDermott Dr, Allen, TX, USA",75013,True,33.1025854,-96.7004067
03500698,Kroger - 121 and Coit Kroger,00698,KROGER,35,9617 Coit Rd,Plano,TX,"9617 Coit Rd, Plano, TX, USA",75025,True,33.1086231,-96.7697798
03500493,Kroger - University,00493,KROGER,35,500 W University Dr,Denton,TX,"500 W University Dr, Denton, TX, USA",76201,True,33.2320388,-97.1377044
03500544,Kroger - Bethany Park,00544,KROGER,35,1212 E Bethany Dr,Allen,TX,"1212 E Bethany Dr, Allen, TX, USA",75002,True,33.0838269,-96.64500059999999
03500546,Kroger - Legacy,00546,KROGER,35,4851 Legacy Dr,Frisco,TX,"4851 Legacy Dr, Frisco, TX, USA",75034,True,33.1169905,-96.84025059999999
03500586,Kroger - Denton Crossing,00586,KROGER,35,1592 S Loop 288,Denton,TX,"1592 S Loop 288, Denton, TX, USA",76205,True,33.1939913,-97.09510569999999
03500522,Kroger - Legacy Village,00522,KROGER,35,7100 Independence Pkwy,Plano,TX,"7100 Independence Pkwy, Plano, TX, USA",75025,True,33.0733868,-96.7485629
03500879,Kroger - The Colony,00879,KROGER,35,6805 Main St,The Colony,TX,"6805 Main St, The Colony, TX, USA",75056,True,33.0967926,-96.89423339999999
03500570,Kroger - Hickory Creek,00570,KROGER,35,5021 Hickory Creek Rd,Denton,TX,"5021 Hickory Creek Rd, Denton, TX, USA",76210,True,33.145792,-97.10246699999999
03500581,Kroger - Custer Park,00581,KROGER,35,2925 Custer Rd,Plano,TX,"2925 Custer Rd, Plano, TX, USA",75075,True,33.0388657,-96.73484959999999
03500578,Kroger Marketplace - Wylie,00578,KROGER,35,2608 W FM 544,Wylie,TX,"2608 W FM 544, Wylie, TX, USA",75094,True,33.0114821,-96.6219268
03500599,Kroger Marketplace - Castle Hills,00599,KROGER,35,4620 State Highway 121,Lewisville,TX,"4620 State Highway 121, Lewisville, TX, USA",75056,True,33.0622121,-96.88936249999999
03500540,Kroger - Windhaven Plaza,00540,KROGER,35,3305 Dallas Pkwy,Plano,TX,"3305 Dallas Pkwy, Plano, TX, USA",75093,True,33.0465887,-96.8320521
03500563,Kroger - Los Rios,00563,KROGER,35,4017 14Th St,Plano,TX,"4017 14Th St, Plano, TX, USA",75074,True,33.0143573,-96.6548545
03500557,Kroger - Shiloh Springs,00557,KROGER,35,6850 N Shiloh Rd,Garland,TX,"6850 N Shiloh Rd, Garland, TX, USA",75044,True,32.9774097,-96.66397909999999
03500461,Kroger - Sachse,00461,KROGER,35,5190 Highway 78,Sachse,TX,"5190 Highway 78, Sachse, TX, USA",75048,True,32.969874,-96.60455929999999
03500460,Kroger - Carrollton,00460,KROGER,35,4038 Old Denton Rd,Carrollton,TX,"4038 Old Denton Rd, Carrollton, TX, USA",75007,True,33.0185129,-96.91429269999999
